start-url,title,ingredients,calorie,guaranteed analysis,food link 2-href
https://www.chewy.com/b/dry-food_c294_p19,Dr. Pol Healthy Balance Chicken Recipe Dry Dog Food,"Chicken, Peas, Brown Rice, PearledBarley, Chicken Fat (preserved with mixedtocopherols), Pumpkin, Carrots, Spinach,Natural Chicken Flavor, Whole Flaxseed,Salt, Potassium Chloride, Yucca SchidigeraExtract, Choline Chloride, Dried Enterococcusfaecium Fermentation Product, DriedLactobacillus acidophilus Fermentation Product,Dried Lactobacillus casei FermentationProduct, Dried Lactobacillus plantarumFermentation Product, Chicory, GlucosamineHydrochloride, Taurine, Chondroitin Sulfate,Dried Aspergillus oryzae FermentationProduct, Vitamin E Supplement, NiacinSupplement, Calcium Pantothenate, FerrousSulfate, Zinc Methionine Complex, ZincSulfate, Manganese Methionine Complex,Manganese Sulfate, Copper Lysine Complex,Copper Sulfate, Biotin, Vitamin A Supplement,Thiamine Mononitrate, RiboflavinSupplement, Pyridoxine Hydrochloride,Vitamin B12 Supplement, Vitamin D3Supplement, Folic Acid, Sodium Selenite,Ethylenediamine Dihydroiodide, CobaltGlucoheptonate, Cobalt Carbonate, MixedTocopherols rosemary extract.","3590 kcal/kg, 405 kcal/cup","<tr><td>Crude Protein</td><td>25.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>3.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium(Ca)</td><td>1.2% min</td></tr><tr><td>Phosphorus(P)</td><td>1.0% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.0% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.5% min</td></tr><tr><td>Glucosamine</td><td>500 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>250 mg/kg min</td></tr><tr><td>Total Microorganisms</td><td>40,000,000 CFU/lb min</td></tr>",https://www.chewy.com/dr-pol-healthy-balance-chicken-recipe/dp/259036
https://www.chewy.com/b/dry-food_c294_p19,"Royal Canin Boxer Puppy Dry Dog Food, 30-lb bag","Chicken By-Product Meal, Brewers Rice, Oat Groats, Brown Rice, Chicken Fat, Wheat Gluten, Pork Meal, Natural Flavors, Dried Plain Beet Pulp, Fish Oil, Pea Fiber, Vegetable Oil, Coconut Oil, Sodium Silico Aluminate, Potassium Chloride, Monocalcium Phosphate, Calcium Carbonate, Psyllium Seed Husk, Fructooligosaccharides, Sodium Tripolyphosphate, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Niacin Supplement, L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), D-Calcium Pantothenate, Biotin, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Thiamine Mononitrate (Vitamin B1), Vitamin A Acetate, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Hydrolyzed Yeast (Source Of Betaglucans), Salt, Dl-Methionine, L-Lysine, Choline Chloride, Glucosamine Hydrochloride, Marigold Extract (Tagetes Erecta L.), Taurine, Trace Minerals [Zinc Proteinate, Zinc Oxide, Manganese Proteinate, Ferrous Sulfate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], L-Carnitine, Yucca Schidigera Extract, Chondroitin Sulfate, Carotene, Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.","3763 kcal/kg, 361 kcal/cup","<tr><td>Crude Protein</td><td>28.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.7% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Vitamin E</td><td>420 IU/kg min</td></tr><tr><td>L-Carnitine</td><td>210 mg/kg min</td></tr><tr><td>Glucosamine</td><td>743 mg/kg min</td></tr><tr><td>Chondroitin SulFate</td><td>8 mg/kg min</td></tr>",https://www.chewy.com/royal-canin-boxer-puppy-dry-dog-food/dp/103338
https://www.chewy.com/b/dry-food_c294_p13,Royal Canin Poodle Adult Dry Dog Food,"Corn, Brewers Rice, Wheat Gluten, Chicken By-Product Meal, Chicken Fat, Corn Gluten Meal, Natural Flavors, Dried Plain Beet Pulp, Vegetable Oil, Fish Oil, Grain Distillers Dried Yeast, Powdered Cellulose, Potassium Chloride, Calcium Sulfate, L-Lysine, Sodium Silico Aluminate, Dl-Methionine, Calcium Carbonate, Fructooligosaccharides, Sodium Tripolyphosphate, Salt, Taurine, Vitamins [Dl-Alpha Tocopherol Acetate (Source of Vitamin E), Inositol, Niacin Supplement, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), D-Calcium Pantothenate, Biotin, Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement, Thiamine Mononitrate (Vitamin B1), Vitamin A Acetate, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement], Choline Chloride, L-Cystine, L-Tyrosine, Marigold Extract (Tagetes Erecta L.), Glucosamine Hydrochloride, Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Manganese Proteinate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], Tea, L-Carnitine, Chondroitin Sulfate, Rosemary Extract, Preserved with Mixed Tocopherols and Citric Acid.","3,873 kcal/kg, 352 kcal/cup","<tr><td>Crude Protein</td><td>28.0% min</td></tr><tr><td>Crude Fat</td><td>17.0% min</td></tr><tr><td>Crude Fiber</td><td>4.1% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.62% min</td></tr><tr><td>Eicosapentaenoic Acid (EPA)</td><td>0.18% min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.08% min</td></tr><tr><td>Glucosamine</td><td>350 mg/kg min</td></tr><tr><td>Chondroitin SulFate</td><td>25 mg/kg min</td></tr>",https://www.chewy.com/royal-canin-poodle-adult-dry-dog-food/dp/33886
https://www.chewy.com/b/dry-food_c294_p40,Chicken Soup for the Soul Grain-Free Lamb & Pea Recipe Dry Dog Food,"Lamb, Lamb Meal, Peas, Lentils, Faba Beans, Pea Flour, Canola Oil (Preserved With Mixed Tocopherols), Tapioca Starch, Ground Flaxseed, Natural Flavor, Salmon Oil (Preserved With Mixed Tocopherols), Pea Protein, Salt, Calcium Carbonate, Choline Chloride, Dl-Methionine, Sodium Tripolyphosphate, Taurine, Dried Chicory Root, Raspberries, Tomatoes, Blueberries, Mixed Tocopherols (Preservative), Citric Acid (Preservative), Zinc Proteinate, Zinc Oxide, Vitamin E Supplement, Yucca Schidigera Extract, Ferrous Sulfate, Manganous Oxide, Manganese Proteinate, Copper Sulfate, Vitamin A Supplement, D-Calcium Pantothenate, Sodium Selenite, Copper Proteinate, Niacin Supplement, Riboflavin Supplement, Calcium Iodate, Thiamine Mononitrate, Pyridoxine Hydrochloride, Dried Lactobacillus Acidophilus Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Vitamin D3 Supplement, Cobalt Carbonate, Folic Acid, Biotin, Vitamin B12 Supplement, Rosemary Extract.","3,519 kcal/kg360 kcal/cup","<tr><td>Crude Protein</td><td>27% min</td></tr><tr><td>Crude Fat</td><td>14% min</td></tr><tr><td>Crude Fiber</td><td>6% max</td></tr><tr><td> Moisture </td><td>10% max </td></tr><tr><td> Eicosapentaenoic Acid (EPA)</td><td>0.025% min </td></tr><tr><td> Docosapentaenoic Acid (DHA</td><td>0.025% min </td></tr><tr><td> Zinc</td><td>150 mg/kg</td></tr><tr><td>Selenium</td><td>0.35 mg/kg</td></tr><tr><td> Omega-6 Fatty Acids </td><td>2.5% min</td></tr><tr><td> Vitamin E </td><td>125 IU/kg</td></tr><tr><td> Omega-3 Fatty Acids </td><td>0. 5% min</td></tr>",https://www.chewy.com/chicken-soup-soul-grain-free-lamb-pea/dp/271085
https://www.chewy.com/b/dry-food_c294_p22,"Nutro Limited Ingredient Diet Grain-Free Adult Duck & Lentils Recipe Dry Dog Food, 22-lb bag","Duck, Duck Meal, Dried Potatoes, Chickpeas, Lentils, Dried Sweet Potato, Potato Starch, Canola Oil (Preserved With Mixed Tocopherols), Sunflower Oil (Preserved With Mixed Tocopherols), Potato Protein, Natural Flavor, Dried Plain Beet Pulp, Choline Chloride, Potassium Chloride, DL-Methionine, Salt, Mixed Tocopherols and Citric Acid (preservatives), Zinc Sulfate, Niacin Supplement, Biotin, Vitamin E Supplement, Iron Amino Acid Chelate, D-Calcium Pantothenate, Selenium Yeast, Riboflavin Supplement (Vitamin B2), Copper Amino Acid Chelate, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Manganese Amino Acid Chelate, Vitamin A Supplement, Thiamine Mononitrate (Vitamin B1), Vitamin D3 Supplement, Folic Acid, Rosemary Extract","3,644 kcal/kg, 442 kcal/cup","<tr><td>Crude Protein</td><td>22.0% min</td></tr><tr><td>Crude Fat</td><td>14.0% min</td></tr><tr><td>Crude Fiber</td><td>3.50% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Linoleic Acid</td><td>3.50% min</td></tr><tr><td>Zinc</td><td>250 MG/KG</td></tr><tr><td>NIACIN</td><td>250 MG/KG</td></tr><tr><td>BIOTIN</td><td>2.5 MG/KG</td></tr>",https://www.chewy.com/nutro-limited-ingredient-diet-grain/dp/136794
https://www.chewy.com/b/dry-food_c294_p36,Purina Pro Plan Specialized Beef & Rice Formula High Protein Large Breed Dry Dog Food,"Beef, Rice, Corn Gluten Meal, Whole Grain Corn, Poultry By-Product Meal, Whole Grain Wheat, Barley, Beef Fat Preserved With Mixed-Tocopherols, Corn Germ Meal, Fish Meal, Dried Egg Product, Natural Flavor, Fish Oil, Wheat Bran, Calcium Carbonate, Soybean Oil, Salt, Mono And Dicalcium Phosphate, Potassium Chloride, Potassium Citrate, VITAMINS [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 Supplement, Biotin (Vitamin B-7)], Choline Chloride, MINERALS [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], L-Lysine Monohydrochloride, Taurine, Glucosamine Hydrochloride, L-Ascorbyl-2-Polyphosphate (Vitamin C), Dried Bacillus Coagulans Fermentation Product, Garlic Oil. A440820","3,884 kcal/kg, 426 kcal/cup","<tr><td> Crude Protein </td><td> 26 %  min </td></tr><tr><td> Crude Fat </td><td>12 % min </td></tr><tr><td> Crude Fiber </td><td> 4.5 % max </td></tr><tr><td> Moisture </td><td>12 % max </td></tr>",https://www.chewy.com/purina-pro-plan-specialized-beef-rice/dp/298045
https://www.chewy.com/b/dry-food_c294_p11,Diamond Naturals Small Breed Puppy Formula Dry Dog Food,"Chicken, Chicken Meal, Ground White Rice, Chicken Fat (Preserved With Mixed Tocopherols), Cracked Pearled Barley, Egg Product, Dried Yeast, Dried Beet Pulp, Fish Meal, Ground Miscanthus Grass, Flaxseed, Natural Flavor, Salmon Oil (Source Of Dha), Salt, Potassium Chloride, Choline Chloride, Dried Chicory Root, Kale, Chia Seed, Pumpkin, Blueberries, Oranges, Quinoa, Dried Kelp, Coconut, Spinach, Carrots, Papaya, Yucca Schidigera Extract, Dried Lactobacillus Plantarum Fermentation Product, Dried Bacillus Subtilis Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Vitamin E Supplement, Beta Carotene, Iron Proteinate, Zinc Proteinate, Copper Proteinate, Ferrous Sulfate, Zinc Sulfate, Copper Sulfate, Potassium Iodide, Thiamine Mononitrate, Manganese Proteinate, Manganous Oxide, Ascorbic Acid, Vitamin A Supplement, Biotin, Niacin, Calcium Pantothenate, Manganese Sulfate, Sodium Selenite, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Riboflavin, Vitamin D Supplement, Folic Acid.Contains A Source Of Live (Viable), Naturally Occurring Microorganisms.","3,995 kcal/kg, 419 kcal/cup","<tr><td>Crude Protein</td><td>32.0% min</td></tr><tr><td>Crude Fat</td><td>22.0% min</td></tr><tr><td>Crude Fiber</td><td>3.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.05% min</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>1.0% min</td></tr><tr><td>Zinc</td><td>150 mg/kg min</td></tr><tr><td>Selenium</td><td>0.35 mg/kg min</td></tr><tr><td>Vitamin A</td><td>15,000 mg/kg min</td></tr><tr><td>Vitamin E</td><td>150 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>3.4% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.5% min</td></tr><tr><td>Total Microorganisms</td><td>Not Less Than 80,000,000 CFU/lb min</td></tr>",https://www.chewy.com/diamond-naturals-small-breed-puppy/dp/34908
https://www.chewy.com/b/dry-food_c294_p14,"Nutro Limited Ingredient Diet Grain-Free Adult Venison Meal & Sweet Potato Recipe Dry Dog Food, 22-lb bag","Venison Meal, Dried Potatoes, Lentils, Chickpeas, Canola Oil (Preserved With Mixed Tocopherols), Dried Sweet Potato, Potato Starch, Potato Protein, Sunflower Oil (Preserved With Mixed Tocopherols), Natural Flavor, Dehydrated Alfalfa Meal, Dried Plain Beet Pulp, Potassium Chloride, Salt, Choline Chloride, DL-Methionine, Mixed Tocopherols and Citric Acid (preservatives), Taurine, Zinc Sulfate, Niacin Supplement, Biotin, Vitamin E Supplement, Iron Amino Acid Chelate, D-Calcium Pantothenate, Selenium Yeast, Riboflavin Supplement (Vitamin B2), Copper Amino Acid Chelate, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Manganese Amino Acid Chelate, Vitamin A Supplement, Thiamine Mononitrate (Vitamin B1), Vitamin D3 Supplement, Folic Acid, Rosemary Extract","3,515 kcal/kg, 373 kcal/cup","<tr><td>Crude Protein</td><td>20.0% min</td></tr><tr><td>Crude Fat</td><td>14.0% min</td></tr><tr><td>Crude Fiber</td><td>3.50% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Linoleic Acid</td><td>3.50% min</td></tr><tr><td>Zinc</td><td>250 MG/KG</td></tr><tr><td>NIACIN</td><td>250 MG/KG</td></tr><tr><td>BIOTIN</td><td>2.5 MG/KG</td></tr>",https://www.chewy.com/nutro-limited-ingredient-diet-grain/dp/136788
https://www.chewy.com/b/dry-food_c294_p2,Blue Buffalo Wilderness Salmon Recipe Grain-Free Dry Dog Food,"Deboned Salmon, Chicken Meal (source of Glucosamine), Peas, Pea Protein, Menhaden Fish Meal (source of Omega 3 Fatty Acids), Tapioca Starch, Dried Tomato Pomace, Pea Starch, Chicken Fat (preserved with Mixed Tocopherols), Dried Egg Product, Flaxseed (source of Omega 6 Fatty Acids), Natural Flavor, Direct Dehydrated Alfalfa Pellets, DL-Methionine, Potatoes, Dried Chicory Root, Pea Fiber, Alfalfa Nutrient Concentrate, Calcium Carbonate, Choline Chloride, Dicalcium Phosphate, Salt, preserved with Mixed Tocopherols, Sweet Potatoes, Carrots, Potassium Chloride, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable Juice for color, Ferrous Sulfate, Vitamin E Supplement, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), L-Carnitine, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Copper Sulfate, Biotin (Vitamin B7), Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Taurine, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Folic Acid (Vitamin B9), Sodium Selenite, Oil of Rosemary.","3,592 kcal/kg, 415 kcal/cup","<tr><td>Protein</td><td> 34.0 % Min</td></tr><tr><td>Fat </td><td>15.0 % Min</td></tr><tr><td>Fiber </td><td>6.0 % Max</td></tr><tr><td>Moisture </td><td>10.0 % Max</td></tr><tr><td>Calcium </td><td>1.4 % Min</td></tr><tr><td>Phosphorus</td><td> 0.9 % Min</td></tr><tr><td>Omega 3 Fatty Acids </td><td>1.0 % Min</td></tr><tr><td>Omega 6 Fatty Acids </td><td>2.5 % Min</td></tr><tr><td>Glucosamine</td><td> 400 mg/kg Min</td></tr>",https://www.chewy.com/blue-buffalo-wilderness-salmon-recipe/dp/32049
https://www.chewy.com/b/dry-food_c294_p12,"Blue Buffalo Wilderness Healthy Weight Chicken Recipe Adult Large Breed Grain-Free Dry Dog Food, 24-lb bag","Deboned Chicken, Chicken Meal, Pea Protein, Peas, Tapioca Starch, Pea Starch, Pea Fiber, Menhaden Fish Meal (source of Omega 3 Fatty Acids), Natural Flavor, Flaxseed (source of Omega 6 Fatty Acids), Potatoes, Chicken Fat (preserved with Mixed Tocopherols), Powdered Cellulose, Dried Tomato Pomace, Dicalcium Phosphate, Direct Dehydrated Alfalfa Pellets, DL-Methionine, Choline Chloride, Dried Chicory Root, Alfalfa Nutrient Concentrate, Calcium Carbonate, Potassium Chloride, Salt, Taurine, preserved with Mixed Tocopherols, Sweet Potatoes, Carrots, Glucosamine Hydrochloride, L-Carnitine, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable Juice for color, Ferrous Sulfate, Vitamin E Supplement, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Copper Sulfate, Biotin (Vitamin B7), Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Chondroitin Sulfate, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Folic Acid (Vitamin B9), Sodium Selenite, Oil of Rosemary.","3,251 kcal/kg, 345 kcal/cup","<tr><td>Crude Protein</td><td>28.0% min</td></tr><tr><td>Crude Fat</td><td>9.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% max</td></tr><tr><td>Crude Fiber</td><td>10.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>0.9% min</td></tr><tr><td>Taurine</td><td>0.1% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td>0.5% min</td></tr><tr><td>Omega 6 Fatty Acids</td><td>1.75% min</td></tr><tr><td>L-Carnitine</td><td>100 mg/kg min</td></tr><tr><td>Glucosamine</td><td>700 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>550 mg/kg min</td></tr>",https://www.chewy.com/blue-buffalo-wilderness-healthy/dp/115902
https://www.chewy.com/b/dry-food_c294_p25,Natural Balance  L.I.D. Limited Ingredient Diets Grain-Free Beef Formula Dry Dog Food,"Beef, Pea Protein, Beef Meal, Chickpeas, Peas, Canola Oil (preserved with mixed tocopherols), Pea Starch, Natural Flavor, Pea Fiber, Flaxseed, Salt, Potassium Chloride, DL-Methionine, Menhaden Oil (preserved with mixed tocopherols), Choline Chloride, Minerals (Zinc Proteinate, Zinc Sulfate, Ferrous Sulfate, Iron Proteinate, Copper Sulfate, Copper Proteinate, Manganese Sulfate, Manganese Proteinate, Calcium Iodate, Sodium Selenite), Vitamins (Vitamin E Supplement, Niacin, d-Calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Vitamin D3 Supplement, Pyridoxine Hydrochloride, Folic Acid, Biotin, Vitamin B12 Supplement), Green Tea Extract, Spearmint Extract.","3475 kcal/kg, 325 kcal/cup","<tr><td>Crude Protein</td><td>32.0% min</td></tr><tr><td>Crude Fat</td><td>14.0% min</td></tr><tr><td>Crude Fiber</td><td>4.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Copper</td><td>10.0 mg/kg min</td></tr><tr><td>Zinc</td><td>100.0 mg/kg min</td></tr><tr><td>Vitamin A</td><td>4550 IU/kg min</td></tr><tr><td>Vitamin E</td><td>46 IU/kg min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.3.0% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>1.0% min</td></tr>",https://www.chewy.com/natural-balance-lid-limited/dp/144018
https://www.chewy.com/b/dry-food_c294_p46,Authority Chicken & Rice Formula Small Breed Adult Dry Dog Food,"Deboned Chicken, Chicken Meal, Brown Rice, Corn, Oat Groats, Corn Gluten Meal, Chicken Fat (Preserved with Mixed Tocopherols), Natural Flavor, Dried Plain Beet Pulp, Canola Oil (Preserved with Mixed Tocopherols), Dried Egg Product, Dicalcium Phosphate, Potassium Chloride, Sodium Hexametaphosphate, Inulin, Choline Chloride, Minerals (Zinc Sulfate, Ferrous Sulfate, Calcium Carbonate, Copper Sulfate, Manganese Sulfate, Sodium Selenite), Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate, Niacin Supplement, d-Calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Vitamin D3 Supplement, Folic Acid, Biotin, Vitamin B12 Supplement), Salt, Rosemary Extract.","3,701 kcal/kg, 372 kcal/cup","<tr><td>Crude Protein </td><td>26.0% min</td></tr><tr><td>Crude Fat </td><td> 14.0% min</td></tr><tr><td>Crude Fiber </td><td>4.0% max</td></tr><tr><td>Moisture </td><td> 10.0% max</td></tr><tr><td>Lineolic Acid </td><td> 1.5% min</td></tr><tr><td>Calcium </td><td> 1.1% min</td></tr><tr><td>Phosphorous </td><td> 0.8% min</td></tr><tr><td>Zinc </td><td> 175 mg/kg min</td></tr><tr><td>Selenium </td><td> 0.35 mg/kg min</td></tr><tr><td>Vitamin A </td><td> 15,000 IU/kg min</td></tr><tr><td>Vitamin E </td><td> 225 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids </td><td>2.5% min</td></tr><tr><td>Omega-3 Fatty Acids </td><td> 0.25% min</td></tr>",https://www.chewy.com/authority-chicken-rice-formula-small/dp/177723
